epochs,losses,rewards,epsilons
0,0.0,-85.77396412283512,0.049995000000000005
1,0.0,-94.75367308269837,0.049990000500000006
2,0.0,-95.41393040562087,0.049985001499950006
3,0.0,-84.27471694304714,0.04998000299980001
4,0.0,-146.64694543485143,0.04997500499950003
5,0.0,-109.64839773309487,0.04997000749900008
6,0.0,-107.81227082035791,0.04996501049825018
7,1.23,-161.78000455569338,0.049960013997200355
8,1.11,-45.594397524877316,0.049955017995800634
9,1.02,-51.884147480414114,0.04995002249400105
10,1.01,-181.62523799549993,0.04994502749175165
11,1.02,-95.17140904337671,0.04994003298900247
12,0.98,-10.278802318558462,0.049935038985703575
13,1.02,-82.23454918081447,0.049930045481805005
14,0.81,-21.53340543973262,0.04992505247725682
15,0.89,-47.76525626115869,0.049920059972009094
16,0.96,-39.389037326729806,0.049915067966011896
17,0.86,66.90901396918628,0.049910076459215295
18,0.9,-15.285564906029473,0.049905085451569374
19,0.88,5.734088157687879,0.04990009494302422
20,0.66,1.6766764161830636,0.049895104933529916
21,0.68,21.74289999886853,0.04989011542303656
22,0.68,-45.40367267991947,0.04988512641149426
23,0.0,10.348765986644553,0.04988013789885311
24,0.0,-14.385154639030072,0.049875149885063225
25,0.0,20.91109549480483,0.049870162370074717
26,0.0,17.136736077588736,0.04986517535383771
27,0.0,-13.727540469038853,0.049860188836302326
28,0.0,-28.06672430493883,0.049855202817418696
29,0.0,0.8656544892083495,0.049850217297136956
30,0.5,-17.488882211362338,0.04984523227540724
31,0.46,-50.104551284771446,0.049840247752179705
32,0.49,-9.373724731998625,0.04983526372740449
33,0.37,44.080414868016135,0.04983028020103175
34,0.3,18.680840684269498,0.04982529717301165
35,0.32,14.300425929612615,0.04982031464329435
36,0.22,14.814079582970782,0.04981533261183002
37,0.32,24.79690772446074,0.04981035107856884
38,0.4,24.049152082614995,0.049805370043460986
39,0.38,22.043043095547855,0.04980038950645664
40,0.21,-7.105590293920104,0.049795409467506
41,0.36,-50.1334409768261,0.04979042992655925
42,0.23,0.6510082915783063,0.0497854508835666
43,0.37,66.11787884860138,0.04978047233847824
44,0.47,-32.93077402634056,0.04977549429124439
45,0.39,-74.33254452270705,0.04977051674181527
46,0.0,-48.42787991884183,0.04976553969014109
47,0.0,-27.549623678503924,0.049760563136172074
48,0.0,-1.4469925830681687,0.04975558707985846
49,0.0,-69.54547986400596,0.04975061152115047
50,0.0,-19.61245615083344,0.049745636459998355
51,0.0,-73.31934702595018,0.04974066189635235
52,0.0,-27.689166617530056,0.04973568783016272
53,0.42,3.8908596184675073,0.0497307142613797
54,0.48,6.935148949687765,0.049725741189953564
55,0.42,-11.642852002727922,0.04972076861583457
56,0.28,12.558162636681779,0.049715796538972984
57,0.42,6.399941803489773,0.04971082495931909
58,0.44,11.810202159353942,0.04970585387682316
59,0.41,16.935800927009414,0.049700883291435474
60,0.43,13.912153719828606,0.04969591320310633
61,0.24,-5.164280402549478,0.04969094361178602
62,0.31,12.31281225470455,0.04968597451742484
63,0.35,-9.327862563991236,0.0496810059199731
64,0.48,-20.270049340909694,0.049676037819381104
65,0.34,-0.27811690818117807,0.04967107021559917
66,0.43,-5.222451139209226,0.04966610310857761
67,0.28,-38.930034115111646,0.04966113649826675
68,0.27,-21.88690362945653,0.04965617038461692
69,0.0,-1.7194973194826404,0.049651204767578457
70,0.0,-116.0118495538493,0.0496462396471017
71,0.0,12.854331484786552,0.04964127502313699
72,0.0,20.907713452017564,0.04963631089563468
73,0.0,-15.285137651607002,0.049631347264545114
74,0.0,-7.777824033099283,0.04962638412981866
75,0.0,-27.411904584277814,0.04962142149140568
76,0.0,-42.30160366839265,0.04961645934925654
77,0.26,-8.120104612833785,0.049611497703321614
78,0.26,-63.0,0.04960653655355128
79,0.28,-1.0663533349030563,0.049601575899895924
80,0.25,15.848798786402627,0.049596615742305936
81,0.3,-12.0,0.049591656080731704
82,0.24,-7.9720849718196085,0.04958669691512363
83,0.29,148.66111028256572,0.04958173824543212
84,0.24,-2.741751345010689,0.049576780071607575
85,0.32,3.236143742012783,0.04957182239360042
86,0.36,4.630745185368454,0.049566865211361055
87,0.31,10.077344423590137,0.049561908524839916
88,0.34,15.703902256217368,0.049556952333987436
89,0.22,7.657245407701359,0.04955199663875404
90,0.42,35.108946022229176,0.04954704143909016
91,0.34,29.242224758765094,0.04954208673494625
92,0.27,27.477490381167993,0.04953713252627275
93,0.0,-3.0052753511375516,0.04953217881302013
94,0.0,16.3343394541032,0.04952722559513883
95,0.0,51.72707497561664,0.049522272872579313
96,0.0,2.1461970819074736,0.04951732064529206
97,0.0,10.825660811080438,0.04951236891322753
98,0.0,21.862549296732503,0.04950741767633621
99,0.0,53.51853178114055,0.04950246693456858
100,0.2,8.151951799423223,0.04949751668787512
