epochs,losses,rewards,epsilons
0,0.0,-129.60724929439962,0.049995000000000005
1,0.0,-158.97253198441717,0.049990000500000006
2,0.0,-109.57655226706177,0.049985001499950006
3,0.0,-163.23170685634003,0.04998000299980001
4,0.0,-180.42421457596672,0.04997500499950003
5,0.0,-204.1579652682948,0.04997000749900008
6,0.0,-148.20833548146737,0.04996501049825018
7,2.06,-111.0902081936136,0.049960013997200355
8,1.68,-132.7778617525613,0.049955017995800634
9,1.69,-89.59728761581282,0.04995002249400105
10,1.65,-221.10340299549577,0.04994502749175165
11,1.83,-97.52261623512194,0.04994003298900247
12,1.83,-149.3862579028822,0.049935038985703575
13,1.44,-130.59704938080145,0.049930045481805005
14,1.57,-201.1888394249909,0.04992505247725682
15,1.54,28.296855813295664,0.049920059972009094
16,1.39,-101.85212393292805,0.049915067966011896
17,1.5,-98.42439017573376,0.049910076459215295
18,1.41,-93.00248550306803,0.049905085451569374
19,1.35,-109.46447561351312,0.04990009494302422
20,1.14,-47.162522782181284,0.049895104933529916
21,1.17,14.028415497535136,0.04989011542303656
22,1.14,10.375655919705679,0.04988512641149426
23,0.0,-34.832395797278835,0.04988013789885311
24,0.0,31.796245528739455,0.049875149885063225
25,0.0,-128.6018668650588,0.049870162370074717
26,0.0,52.24537491576502,0.04986517535383771
27,0.0,18.288263691042467,0.049860188836302326
28,0.0,-59.86814122771498,0.049855202817418696
29,0.0,-84.75983559912035,0.049850217297136956
30,1.03,-106.40449397468748,0.04984523227540724
31,1.05,14.31433832142978,0.049840247752179705
32,1.12,-35.88615052309865,0.04983526372740449
33,0.84,-0.012622293186404399,0.04983028020103175
34,0.82,36.52617809694209,0.04982529717301165
35,0.92,-41.97908370603609,0.04982031464329435
36,0.81,-20.46018735014896,0.04981533261183002
37,0.75,-36.93532451099337,0.04981035107856884
38,0.76,28.241823229825812,0.049805370043460986
39,0.97,-52.45664934317681,0.04980038950645664
40,0.81,-57.90079452627815,0.049795409467506
41,0.69,-84.62332654157065,0.04979042992655925
42,0.8,-6.141764653648199,0.0497854508835666
43,0.75,-52.376379087212314,0.04978047233847824
44,0.64,-51.71824555901295,0.04977549429124439
45,0.58,-14.315863714968245,0.04977051674181527
46,0.0,-82.32232474750484,0.04976553969014109
47,0.0,17.08334870490915,0.049760563136172074
48,0.0,-1.8028006141100203,0.04975558707985846
49,0.0,43.62031500122327,0.04975061152115047
50,0.0,52.09020578827793,0.049745636459998355
51,0.0,-17.722733916194912,0.04974066189635235
52,0.0,71.63164500299064,0.04973568783016272
53,0.62,-34.00159083125242,0.0497307142613797
54,0.68,11.590521667857397,0.049725741189953564
55,0.51,8.919519843063421,0.04972076861583457
56,0.51,-17.252971451569664,0.049715796538972984
57,0.63,8.199482359700847,0.04971082495931909
58,0.47,17.42448166751696,0.04970585387682316
59,0.58,58.01081936790928,0.049700883291435474
60,0.42,45.239060862003406,0.04969591320310633
61,0.37,-7.391439252552564,0.04969094361178602
62,0.46,39.52846373279573,0.04968597451742484
63,0.42,11.883197850052353,0.0496810059199731
64,0.46,106.6686076036948,0.049676037819381104
65,0.34,-29.711346780870926,0.04967107021559917
66,0.38,-32.900068808599,0.04966610310857761
67,0.38,-1.0422975367189966,0.04966113649826675
68,0.42,13.703491080346318,0.04965617038461692
69,0.0,61.093776295110516,0.049651204767578457
70,0.0,-55.53256008945309,0.0496462396471017
71,0.0,32.330678225820606,0.04964127502313699
72,0.0,6.954007798336943,0.04963631089563468
73,0.0,40.11559143640142,0.049631347264545114
74,0.0,-20.408431738878164,0.04962638412981866
75,0.0,-1.0244143878175112,0.04962142149140568
76,0.0,-13.541384463403093,0.04961645934925654
77,0.47,86.97660834550604,0.049611497703321614
78,0.5,64.07088662180408,0.04960653655355128
79,0.35,6.008700010391543,0.049601575899895924
80,0.34,47.28893964209388,0.049596615742305936
81,0.3,44.45108654232132,0.049591656080731704
82,0.43,-25.010506504581926,0.04958669691512363
83,0.33,10.115708918702937,0.04958173824543212
84,0.3,94.32814752440386,0.049576780071607575
85,0.43,51.95197227423229,0.04957182239360042
86,0.32,44.62034301531786,0.049566865211361055
87,0.38,-34.21330127713043,0.049561908524839916
88,0.21,48.43483169625125,0.049556952333987436
89,0.25,-96.01272388427248,0.04955199663875404
90,0.25,48.96785831207573,0.04954704143909016
91,0.3,6.111090293864665,0.04954208673494625
92,0.3,-22.645717147289243,0.04953713252627275
93,0.0,-22.158174121818533,0.04953217881302013
94,0.0,-0.07410149400996424,0.04952722559513883
95,0.0,-33.207512058637725,0.049522272872579313
96,0.0,-43.04180418049943,0.04951732064529206
97,0.0,42.329771460202025,0.04951236891322753
98,0.0,100.03228770244287,0.04950741767633621
99,0.0,14.199361524641464,0.04950246693456858
100,0.27,-0.8025992866301652,0.04949751668787512
101,0.34,15.16277990972931,0.049492566936206336
102,0.26,3.068000504172886,0.049487617679512715
103,0.29,-16.346102957826297,0.04948266891774476
104,0.31,91.48153961292971,0.049477720650852985
105,0.19,67.10514040757643,0.0494727728787879
106,0.25,44.16756827969922,0.04946782560150002
107,0.23,15.85489328438091,0.049462878818939876
108,0.35,19.90268780168552,0.049457932531057985
109,0.26,38.412113937778166,0.04945298673780488
110,0.23,37.73070889568977,0.0494480414391311
111,0.27,107.67911989943059,0.04944309663498719
112,0.27,10.15679763876693,0.04943815232532369
113,0.16,61.61147231466019,0.049433208510091156
114,0.19,44.13984782764923,0.04942826518924015
115,0.13,84.18537546124105,0.04942332236272123
116,0.0,57.99657671990465,0.04941838003048495
117,0.0,132.83413589940739,0.0494134381924819
118,0.0,14.362528927638415,0.04940849684866266
119,0.0,47.79233700319159,0.04940355599897779
120,0.0,15.961624703872797,0.04939861564337789
121,0.0,64.65594004898392,0.049393675781813556
122,0.0,65.51589089420203,0.04938873641423538
123,0.12,9.34294226889869,0.04938379754059395
124,0.1,63.187373223664316,0.049378859160839894
