epochs,losses,rewards,epsilons
0,0.0,-450.0,0.049995000000000005
1,0.0,-295.0990066334662,0.049990000500000006
2,0.0,-476.96734670143684,0.049985001499950006
3,0.0,-444.0,0.04998000299980001
4,0.0,-316.50786277380985,0.04997500499950003
5,0.0,-353.10448082485937,0.04997000749900008
6,0.0,-409.3692548146315,0.04996501049825018
7,3.78,-455.70882013120024,0.049960013997200355
8,3.76,-353.90079452627816,0.049955017995800634
9,3.75,-198.829762726327,0.04995002249400105
10,3.51,-244.8631862207465,0.04994502749175165
11,3.13,-228.86232163357465,0.04994003298900247
12,2.99,-181.123444505743,0.049935038985703575
13,2.59,-130.24429062717024,0.049930045481805005
14,2.77,-189.32030787094664,0.04992505247725682
15,2.62,-220.3844182680668,0.049920059972009094
16,2.76,-206.59404211421915,0.049915067966011896
17,2.23,-86.4696332225709,0.049910076459215295
18,2.22,-53.85748861247287,0.049905085451569374
19,1.93,-153.76289980787797,0.04990009494302422
20,2.03,-202.123444505743,0.049895104933529916
21,1.76,-98.73055725260515,0.04989011542303656
22,1.61,-89.43346244067766,0.04988512641149426
23,0.0,-118.69257839844849,0.04988013789885311
24,0.0,-67.03342125628988,0.049875149885063225
25,0.0,-246.18979784064607,0.049870162370074717
26,0.0,-160.60981349773402,0.04986517535383771
27,0.0,-212.75367308269836,0.049860188836302326
28,0.0,-208.71932618582935,0.049855202817418696
29,0.0,-173.36925481463155,0.049850217297136956
30,1.53,-147.0,0.04984523227540724
31,1.54,-140.96734670143684,0.049840247752179705
32,1.56,-92.08786098684695,0.04983526372740449
33,1.73,-168.0,0.04983028020103175
34,1.48,-190.36139336822507,0.04982529717301165
35,1.43,-96.0,0.04982031464329435
36,1.34,-99.0,0.04981533261183002
37,1.4,-218.90079452627816,0.04981035107856884
38,1.41,-155.98010195285616,0.049805370043460986
39,1.45,-41.47804748911294,0.04980038950645664
40,1.36,-183.0,0.049795409467506
41,1.34,-170.25304888444947,0.04979042992655925
42,1.12,-97.13117857665907,0.0497854508835666
43,1.24,-198.26684342511402,0.04978047233847824
44,1.22,-66.41742943007979,0.04977549429124439
45,1.28,-96.10525102071576,0.04977051674181527
46,0.0,-97.5420226391926,0.04976553969014109
47,0.0,-65.02747715413726,0.049760563136172074
48,0.0,-84.0,0.04975558707985846
49,0.0,-71.04264976964626,0.04975061152115047
