epochs,losses,rewards,epsilons
141,0.0,5.023264746912421,0.04929498222194908
142,0.0,14.874215801686487,0.049290052723726885
143,0.0,19.014547124228688,0.04928512371845451
144,0.0,5.020931687634425,0.049280195206082664
145,0.0,5.400810975526945,0.049275267186562055
146,0.13,-2.8297627263270035,0.0492703396598434
147,0.13,26.40346476358491,0.049265412625877414
148,0.33,-3.0,0.04926048608461483
149,0.13,3.14309099454609,0.04925556003600637
150,0.32,8.743841555911924,0.04925063448000277
151,0.17,16.576969351946506,0.04924570941655477
152,0.09,24.150529329968503,0.04924078484561312
153,0.18,11.133900127665722,0.049235860767128554
154,0.23,11.523195482664466,0.04923093718105184
155,0.13,14.306949385042172,0.049226014087333736
156,0.21,17.82358366565493,0.049221091485925
157,0.31,11.515838727503704,0.04921616937677641
158,0.2,8.683464069008803,0.04921124775983873
159,0.28,28.23625918666854,0.04920632663506275
160,0.2,19.393429431846144,0.049201406002399244
161,0.1,0.0,0.049196485861799005
162,0.0,4.680088197101493,0.04919156621321283
163,0.0,12.075476025246678,0.04918664705659151
164,0.0,56.08428369165132,0.04918172839188585
165,0.0,6.975760967978849,0.049176810219046664
166,0.0,0.0,0.04917189253802476
167,0.0,10.392785824546813,0.04916697534877096
168,0.0,28.44764716172343,0.04916205865123608
169,0.0,44.43970564807473,0.049157142445370956
170,0.25,16.41255227937069,0.04915222673112642
171,0.29,10.168188792730767,0.049147311508453306
172,0.25,5.507300679625453,0.04914239677730246
173,0.28,4.6155817319331796,0.04913748253762473
174,0.1,15.017199296715848,0.04913256878937097
175,0.17,9.917874241322883,0.049127655532492036
176,0.21,5.443718772391912,0.04912274276693879
177,0.15,4.9954610198257,0.04911783049266209
178,0.26,12.128458664234373,0.049112918709612825
179,0.18,-0.29011804681033126,0.049108007417741864
180,0.19,2.884672367643524,0.04910309661700009
181,0.13,13.316251170434422,0.049098186307338386
182,0.2,-2.5553919127030684,0.049093276488707656
183,0.17,17.04195207544769,0.049088367161058785
184,0.16,0.0,0.04908345832434268
185,0.23,35.07355689658307,0.049078549978510244
186,0.0,4.022146793981241,0.049073642123512395
187,0.0,6.6155817319331796,0.04906873475930004
188,0.0,13.984785322429639,0.04906382788582411
189,0.0,6.516575098466956,0.04905892150303553
190,0.0,18.534925609346647,0.049054015610885224
191,0.0,-0.5534816333548973,0.049049110209324134
192,0.0,20.67449324789168,0.0490442052983032
193,0.22,7.500742166927941,0.04903930087777337
194,0.14,14.278490317927192,0.04903439694768559
195,0.29,2.3211635815539293,0.04902949350799082
196,0.23,14.091206387001888,0.04902459055864002
197,0.14,-6.373724731998624,0.04901968809958416
198,0.17,1.9009933665337764,0.0490147861307742
199,0.1,0.4446080872969315,0.04900988465216113
200,0.22,14.127419009970207,0.04900498366369591
