epochs,losses,rewards,epsilons
0,0.0,-200.02664497242066,0.049995000000000005
1,0.0,-249.352272345159,0.049990000500000006
2,0.0,-36.98454722196939,0.049985001499950006
3,0.0,-85.79861599458344,0.04998000299980001
4,0.0,-202.38491793864995,0.04997500499950003
5,0.0,-115.10008697295314,0.04997000749900008
6,0.0,-53.693150445331625,0.04996501049825018
7,1.78,-236.9354935348317,0.049960013997200355
8,1.86,-12.20451846478558,0.049955017995800634
9,1.69,-19.522178022034065,0.04995002249400105
10,1.56,48.52138087853025,0.04994502749175165
11,1.26,-10.286226850038664,0.04994003298900247
12,1.13,-34.90164679443198,0.049935038985703575
13,0.93,16.286218963931375,0.049930045481805005
14,1.04,-3.369736463413878,0.04992505247725682
15,1.02,-32.95920366285655,0.049920059972009094
16,0.82,-61.94600003941361,0.049915067966011896
17,0.92,-49.90670061195056,0.049910076459215295
18,0.88,-18.85932275067737,0.049905085451569374
19,0.88,18.62112955067897,0.04990009494302422
20,0.86,-119.03082372218583,0.049895104933529916
21,0.74,48.839666317222246,0.04989011542303656
22,0.72,33.82729568274887,0.04988512641149426
23,0.0,31.84281989083516,0.04988013789885311
24,0.0,69.23153596998714,0.049875149885063225
25,0.0,11.812106733927884,0.049870162370074717
26,0.0,3.235234072430485,0.04986517535383771
27,0.0,26.743042807928052,0.049860188836302326
28,0.0,28.751902617291478,0.049855202817418696
29,0.0,47.99672173607815,0.049850217297136956
30,0.4,-15.99645122763531,0.04984523227540724
31,0.41,10.451008499508255,0.049840247752179705
32,0.33,53.748559613544764,0.04983526372740449
33,0.46,31.48380417183765,0.04983028020103175
34,0.43,-39.18635943230762,0.04982529717301165
35,0.32,98.59473310334978,0.04982031464329435
36,0.37,36.84093369367891,0.04981533261183002
37,0.34,-72.76337071465927,0.04981035107856884
38,0.4,12.846126793515337,0.049805370043460986
39,0.34,34.40413510124725,0.04980038950645664
40,0.41,68.49562240598782,0.049795409467506
41,0.27,25.91929212774525,0.04979042992655925
42,0.33,-18.36215503425063,0.0497854508835666
43,0.25,-1.9333083399675275,0.04978047233847824
44,0.31,25.901145897968945,0.04977549429124439
45,0.35,24.883020343488397,0.04977051674181527
46,0.0,-24.17281916625556,0.04976553969014109
47,0.0,46.992102160814426,0.049760563136172074
48,0.0,68.3909506965109,0.04975558707985846
49,0.0,26.961932982480004,0.04975061152115047
50,0.0,84.41464720876577,0.049745636459998355
51,0.0,5.802101319684727,0.04974066189635235
52,0.0,73.69319261054456,0.04973568783016272
53,0.27,38.80795464630836,0.0497307142613797
54,0.2,36.74933177689955,0.049725741189953564
55,0.22,50.427818244302586,0.04972076861583457
56,0.29,12.35572715946527,0.049715796538972984
57,0.17,104.88949729521806,0.04971082495931909
58,0.24,-17.87385949649024,0.04970585387682316
59,0.23,15.099790506646416,0.049700883291435474
60,0.2,51.44658532788922,0.04969591320310633
61,0.15,4.6155817319331796,0.04969094361178602
62,0.17,51.52451583698038,0.04968597451742484
63,0.15,35.4089999463693,0.0496810059199731
64,0.07,47.484843909022224,0.049676037819381104
65,0.17,79.76476786593673,0.04967107021559917
66,0.11,30.65336377550913,0.04966610310857761
67,0.04,72.96338351660178,0.04966113649826675
68,0.15,34.38470928890644,0.04965617038461692
69,0.0,42.50154408231588,0.049651204767578457
70,0.0,18.249196206588586,0.0496462396471017
71,0.0,-1.4414138726825496,0.04964127502313699
72,0.0,110.64993906900992,0.04963631089563468
73,0.0,28.74497625488499,0.049631347264545114
74,0.0,43.81595960495266,0.04962638412981866
75,0.0,60.452781872816196,0.04962142149140568
76,0.0,20.934898443752367,0.04961645934925654
77,0.11,55.26295604806394,0.049611497703321614
78,0.08,78.07337042643256,0.04960653655355128
79,0.06,44.27144290409048,0.049601575899895924
80,0.09,34.25201242690172,0.049596615742305936
81,0.19,5.37987928789252,0.049591656080731704
82,0.11,9.973850475629384,0.04958669691512363
83,0.06,30.847919237977084,0.04958173824543212
84,0.1,10.191622390981443,0.049576780071607575
85,0.11,16.248682401232458,0.04957182239360042
86,0.06,48.356487777241654,0.049566865211361055
87,0.19,31.144422391328582,0.049561908524839916
88,0.14,49.27215983242282,0.049556952333987436
89,0.06,33.75423688714827,0.04955199663875404
90,0.12,63.7011997646399,0.04954704143909016
91,0.1,35.07339002638756,0.04954208673494625
92,0.13,110.92972775454909,0.04953713252627275
93,0.0,84.30487100309311,0.04953217881302013
94,0.0,57.27089374278279,0.04952722559513883
95,0.0,15.197526277302236,0.049522272872579313
96,0.0,28.319717939711044,0.04951732064529206
97,0.0,65.05131207246961,0.04951236891322753
98,0.0,10.083502331712062,0.04950741767633621
99,0.0,60.78540479510271,0.04950246693456858
100,0.08,49.09604420431165,0.04949751668787512
101,0.11,71.79778087413209,0.049492566936206336
102,0.24,86.28492400980186,0.049487617679512715
103,0.17,34.379659479470625,0.04948266891774476
104,0.1,85.79437109517401,0.049477720650852985
105,0.16,66.64190732361648,0.0494727728787879
106,0.15,45.32246735371977,0.04946782560150002
107,0.08,43.527455828333544,0.049462878818939876
108,0.06,3.187925087692931,0.049457932531057985
109,0.1,21.224411341666254,0.04945298673780488
110,0.25,53.82568613434523,0.0494480414391311
111,0.11,18.263078233599384,0.04944309663498719
112,0.21,36.38568884389681,0.04943815232532369
113,0.15,35.68814392199045,0.049433208510091156
114,0.11,36.05588027718491,0.04942826518924015
115,0.07,80.75646322236473,0.04942332236272123
116,0.0,19.25000741786543,0.04941838003048495
117,0.0,40.44960734095572,0.0494134381924819
118,0.0,38.79717444053409,0.04940849684866266
119,0.0,25.352225183157408,0.04940355599897779
120,0.0,5.89048686195185,0.04939861564337789
121,0.0,8.576240241536688,0.049393675781813556
122,0.0,13.029123066106308,0.04938873641423538
123,0.13,43.298819621799495,0.04938379754059395
124,0.08,30.417060142471506,0.049378859160839894
125,0.18,62.58225246123119,0.049373921274923814
126,0.18,62.328827890619294,0.04936898388279632
127,0.16,9.268980611773921,0.04936404698440804
128,0.13,18.979192084000395,0.049359110579709604
129,0.1,43.743260895142534,0.049354174668651635
130,0.08,21.376672097899945,0.04934923925118477
131,0.11,51.254202584850596,0.049344304327259655
132,0.11,16.68274831827841,0.04933936989682693
133,0.04,16.40057595928768,0.049334435959837254
134,0.09,55.39677392505596,0.04932950251624127
135,0.03,58.81338260481731,0.04932456956598964
136,0.13,35.3081765281912,0.049319637109033046
137,0.08,99.5118464901401,0.049314705145322144
138,0.07,48.595715268563296,0.049309773674807614
139,0.0,11.821366155358248,0.049304842697440135
140,0.0,30.197287734167336,0.04929991221317039
141,0.0,67.98524298107137,0.04929498222194908
142,0.0,62.19538829154369,0.049290052723726885
143,0.0,16.837115609075738,0.04928512371845451
144,0.0,25.49929868295195,0.049280195206082664
145,0.0,22.931732019058288,0.049275267186562055
146,0.1,18.43559973102156,0.0492703396598434
147,0.15,53.77273550978686,0.049265412625877414
148,0.1,29.481151822488442,0.04926048608461483
149,0.07,120.496230424669,0.04925556003600637
150,0.1,60.771485673051885,0.04925063448000277
151,0.12,14.103825712061493,0.04924570941655477
152,0.09,40.40622314329992,0.04924078484561312
153,0.17,27.043337138353827,0.049235860767128554
154,0.03,52.400594223126355,0.04923093718105184
155,0.13,18.32367134089177,0.049226014087333736
156,0.1,59.98654469980942,0.049221091485925
157,0.12,27.11048656522428,0.04921616937677641
158,0.13,33.84367102768791,0.04921124775983873
159,0.03,38.25289217925637,0.04920632663506275
160,0.05,30.768056643999756,0.049201406002399244
161,0.12,63.81824998285341,0.049196485861799005
162,0.0,31.708125025159493,0.04919156621321283
163,0.0,86.63869156577442,0.04918664705659151
164,0.0,3.8232162378786168,0.04918172839188585
165,0.0,10.684521293844416,0.049176810219046664
166,0.0,21.027680801856953,0.04917189253802476
167,0.0,60.61432917479691,0.04916697534877096
168,0.0,100.75537793044029,0.04916205865123608
169,0.0,31.444667380915085,0.049157142445370956
170,0.02,42.36891607820922,0.04915222673112642
171,0.09,16.876903251331832,0.049147311508453306
172,0.09,24.181544882805554,0.04914239677730246
173,0.09,41.468224820639534,0.04913748253762473
174,0.07,21.7923451436096,0.04913256878937097
175,0.11,43.93491506987209,0.049127655532492036
176,0.06,16.313824792111653,0.04912274276693879
177,0.09,28.13763735855007,0.04911783049266209
178,0.11,21.970452354137343,0.049112918709612825
179,0.18,23.42988802000492,0.049108007417741864
180,0.07,65.82005462183393,0.04910309661700009
181,0.13,77.37675625010607,0.049098186307338386
182,0.04,83.16106233301194,0.049093276488707656
183,0.09,71.74090971307456,0.049088367161058785
184,0.22,33.99198417998034,0.04908345832434268
185,0.12,27.608161014407685,0.049078549978510244
186,0.0,45.418258615814416,0.049073642123512395
187,0.0,53.500545838535274,0.04906873475930004
188,0.0,25.60266666674517,0.04906382788582411
189,0.0,37.607596747272936,0.04905892150303553
190,0.0,62.096404051109864,0.049054015610885224
191,0.0,47.215644417216005,0.049049110209324134
192,0.0,4.300150572390076,0.0490442052983032
193,0.09,15.372711048240625,0.04903930087777337
194,0.1,19.547505139100895,0.04903439694768559
195,0.13,46.06704516909821,0.04902949350799082
