epochs,losses,rewards,epsilons
0,0.0,-240.19480033867805,0.049995000000000005
1,0.0,-172.88740050816057,0.049990000500000006
2,0.0,-121.96039472706818,0.049985001499950006
3,0.0,-213.98582930802823,0.04998000299980001
4,0.0,-227.19250862777554,0.04997500499950003
5,0.0,-120.23397111662837,0.04997000749900008
6,0.0,-224.05969693616854,0.04996501049825018
7,2.16,-100.83775759982504,0.049960013997200355
8,1.96,-241.32283070075536,0.049955017995800634
9,1.86,-218.08065014032525,0.04995002249400105
10,1.88,-2.4517411659483326,0.04994502749175165
11,1.68,-98.61916906748571,0.04994003298900247
12,1.72,-117.19610102063213,0.049935038985703575
13,1.78,-74.57807690117423,0.049930045481805005
14,1.36,-78.81781427237665,0.04992505247725682
15,1.44,-104.35146613038147,0.049920059972009094
16,1.33,-188.1867436915864,0.049915067966011896
17,1.27,-11.650005364885178,0.049910076459215295
18,0.9,-122.44701183087868,0.049905085451569374
19,0.97,-46.80423003464571,0.04990009494302422
20,1.05,-177.88754243842615,0.049895104933529916
21,1.05,-57.35772329568513,0.04989011542303656
22,0.93,-117.80920473924255,0.04988512641149426
23,0.0,-73.61409110451021,0.04988013789885311
24,0.0,-134.4371215556006,0.049875149885063225
25,0.0,-4.134315912208804,0.049870162370074717
26,0.0,-34.18186432233939,0.04986517535383771
27,0.0,-29.360495437710316,0.049860188836302326
28,0.0,-74.98276825267799,0.049855202817418696
29,0.0,-3.1018455227396426,0.049850217297136956
30,0.95,-5.342420151909325,0.04984523227540724
31,0.99,-33.32553301328976,0.049840247752179705
32,0.94,-36.20294693872031,0.04983526372740449
33,0.87,45.76999158378288,0.04983028020103175
34,0.81,2.5748069139593914,0.04982529717301165
35,0.68,-31.18681968049869,0.04982031464329435
36,0.82,40.839463777195526,0.04981533261183002
37,0.87,-25.411904584277814,0.04981035107856884
38,0.7,-12.59438402289996,0.049805370043460986
39,0.74,-34.741556788564225,0.04980038950645664
40,0.75,-1.048571604836086,0.049795409467506
41,0.73,-36.684465617724285,0.04979042992655925
42,0.62,-84.33226263049335,0.0497854508835666
