epochs,losses,rewards,epsilons
0,0.0,-305.4561864389812,0.049995000000000005
1,0.0,-387.0,0.049990000500000006
2,0.0,-334.75367308269836,0.049985001499950006
3,0.0,-375.0,0.04998000299980001
4,0.0,-396.0,0.04997500499950003
5,0.0,-323.0,0.04997000749900008
6,0.0,-390.0,0.04996501049825018
7,3.09,-408.0,0.049960013997200355
8,3.48,-186.09079120717985,0.049955017995800634
9,3.21,-267.0,0.04995002249400105
10,3.26,-230.639823605797,0.04994502749175165
11,3.02,-177.08897733434006,0.04994003298900247
12,3.04,-231.0,0.049935038985703575
13,2.55,-189.0,0.049930045481805005
14,2.61,-242.30946363513547,0.04992505247725682
15,2.59,-85.55959541673826,0.049920059972009094
16,2.25,-269.2224511392092,0.049915067966011896
17,2.03,-122.62012071210748,0.049910076459215295
18,2.06,-143.25648566480874,0.049905085451569374
19,1.65,-130.9183437267879,0.04990009494302422
20,1.77,-185.9345689768969,0.049895104933529916
21,1.89,-173.4386523716587,0.04989011542303656
22,1.56,-175.09900663346622,0.04988512641149426
23,0.0,-76.60981349773402,0.04988013789885311
24,0.0,-170.0,0.049875149885063225
25,0.0,-166.80674848534997,0.049870162370074717
26,0.0,-174.0,0.04986517535383771
27,0.0,-308.6637812031381,0.049860188836302326
28,0.0,-122.55539191270307,0.049855202817418696
29,0.0,-180.0,0.049850217297136956
30,1.66,-177.0,0.04984523227540724
31,1.92,-131.42389500851735,0.049840247752179705
32,1.66,-133.01050650458194,0.04983526372740449
33,1.55,-203.36925481463155,0.04983028020103175
34,1.62,-64.54530703256572,0.04982529717301165
35,1.6,-276.93765353709466,0.04982031464329435
36,1.55,-111.0,0.04981533261183002
37,1.37,-158.0,0.04981035107856884
38,1.6,-282.94641501380244,0.049805370043460986
39,1.36,-289.6925783984485,0.04980038950645664
40,1.7,-155.91829423811583,0.049795409467506
41,1.48,-115.01016760473641,0.04979042992655925
42,1.4,-204.54607562298398,0.0497854508835666
43,1.47,-131.0,0.04978047233847824
44,1.42,-222.0,0.04977549429124439
45,1.46,-178.66277048175377,0.04977051674181527
46,0.0,-194.36925481463155,0.04976553969014109
47,0.0,-100.38008009580118,0.049760563136172074
48,0.0,-164.90079452627816,0.04975558707985846
49,0.0,-134.829762726327,0.04975061152115047
50,0.0,-89.2453395682366,0.049745636459998355
51,0.0,-249.0,0.04974066189635235
52,0.0,-185.829762726327,0.04973568783016272
53,1.35,-90.15296834146488,0.0497307142613797
54,1.21,-124.31046668398834,0.049725741189953564
55,1.37,-64.59786668657944,0.04972076861583457
56,1.39,-18.888670000079383,0.049715796538972984
57,1.33,-102.3363782591243,0.04971082495931909
58,1.07,-97.55539191270307,0.04970585387682316
59,1.14,-31.762924807318797,0.049700883291435474
60,1.16,-140.48131657335796,0.04969591320310633
61,1.19,-106.97785320601876,0.04969094361178602
62,0.96,-26.16636424239538,0.04968597451742484
63,0.93,-10.613626760229184,0.0496810059199731
64,1.01,-83.7073250440825,0.049676037819381104
65,0.64,-37.3471080206503,0.04967107021559917
66,0.83,-18.138091350765187,0.04966610310857761
67,0.77,-8.555391912703069,0.04966113649826675
68,0.73,-76.37062658910469,0.04965617038461692
69,0.0,-53.45618643898122,0.049651204767578457
70,0.0,-124.05388083642208,0.0496462396471017
71,0.0,-71.71932618582933,0.04964127502313699
72,0.0,-114.0,0.04963631089563468
73,0.0,-48.0,0.049631347264545114
74,0.0,-117.0,0.04962638412981866
75,0.0,-1.7244434692217876,0.04962142149140568
76,0.0,-107.01050650458193,0.04961645934925654
77,0.7,-86.01050650458193,0.049611497703321614
78,0.8,-105.09079120717983,0.04960653655355128
79,0.68,-23.30474834946323,0.049601575899895924
80,0.51,-35.90079452627815,0.049596615742305936
81,0.62,0.0,0.049591656080731704
82,0.57,-104.64203354668493,0.04958669691512363
83,0.64,-11.16219111376746,0.04958173824543212
84,0.53,-129.93313708155097,0.049576780071607575
85,0.52,17.77077797569029,0.04957182239360042
86,0.43,-43.580319485983416,0.049566865211361055
87,0.41,-48.56623872020014,0.049561908524839916
88,0.51,-30.11586239870406,0.049556952333987436
89,0.43,24.868360757747595,0.04955199663875404
90,0.34,-49.7934276798393,0.04954704143909016
91,0.38,2.245590546338382,0.04954208673494625
92,0.39,2.1814743227101054,0.04953713252627275
93,0.0,3.6898987062645277,0.04953217881302013
94,0.0,-60.0,0.04952722559513883
95,0.0,-26.619090748291104,0.049522272872579313
96,0.0,-15.949457028035852,0.04951732064529206
97,0.0,-21.0,0.04951236891322753
98,0.0,-84.0,0.04950741767633621
99,0.0,-33.4008091421145,0.04950246693456858
100,0.41,-24.954268836113584,0.04949751668787512
101,0.48,-15.784709332991234,0.049492566936206336
102,0.37,-5.9007945262781485,0.049487617679512715
103,0.36,19.29504878960121,0.04948266891774476
104,0.32,4.620238680786528,0.049477720650852985
105,0.27,-4.729832690411258,0.0494727728787879
106,0.39,-3.0,0.04946782560150002
107,0.31,12.984995800261363,0.049462878818939876
108,0.28,15.681851405123721,0.049457932531057985
109,0.34,-6.0,0.04945298673780488
110,0.21,0.005768234199150513,0.0494480414391311
111,0.27,-10.568061428055731,0.04944309663498719
112,0.24,1.6966797448172448,0.04943815232532369
113,0.28,-2.0105065045819264,0.049433208510091156
114,0.3,1.0,0.04942826518924015
