epochs,losses,rewards,epsilons
0,0.0,-152.86280486201917,0.049995000000000005
1,0.0,-215.71241848610694,0.049990000500000006
2,0.0,-223.70185052975017,0.049985001499950006
3,0.0,-223.72112121272622,0.04998000299980001
4,0.0,-208.90553191040053,0.04997500499950003
5,0.0,-175.26027239872792,0.04997000749900008
6,0.0,-149.40406345315822,0.04996501049825018
7,2.07,-201.00967877411296,0.049960013997200355
8,2.12,-177.34642416988896,0.049955017995800634
9,2.03,-200.92881123668158,0.04995002249400105
10,1.83,-131.92972530063253,0.04994502749175165
11,2.02,-129.38162454881441,0.04994003298900247
12,1.82,-115.1343446863606,0.049935038985703575
13,1.58,-98.74486283461775,0.049930045481805005
14,1.78,-99.73447154468886,0.04992505247725682
15,1.55,-54.852969992167935,0.049920059972009094
16,1.45,-81.87496298339386,0.049915067966011896
17,1.45,-60.247280650250325,0.049910076459215295
18,1.37,-44.55965771070989,0.049905085451569374
19,1.17,-36.22643448295232,0.04990009494302422
20,1.0,-2.0793977849946668,0.049895104933529916
21,1.04,-42.862546199463765,0.04989011542303656
22,0.89,-104.04373251621149,0.04988512641149426
23,0.0,6.914240746091442,0.04988013789885311
24,0.0,-186.00494496451083,0.049875149885063225
25,0.0,-69.8091747658357,0.049870162370074717
26,0.0,-167.6315667229193,0.04986517535383771
27,0.0,-50.15919423467301,0.049860188836302326
28,0.0,-59.17750025477455,0.049855202817418696
29,0.0,-129.3359844391412,0.049850217297136956
30,0.99,-70.69530580862335,0.04984523227540724
31,1.14,-43.091108824688405,0.049840247752179705
32,0.91,0.1607522300920674,0.04983526372740449
33,0.99,42.90332721152312,0.04983028020103175
34,1.0,-80.78513530104586,0.04982529717301165
35,1.05,-126.87871549652,0.04982031464329435
36,1.02,-42.40964280006585,0.04981533261183002
37,0.82,-103.99085013792119,0.04981035107856884
38,0.98,-66.80774538072667,0.049805370043460986
39,0.93,-108.22908461251353,0.04980038950645664
40,1.01,-103.66856579332574,0.049795409467506
41,0.9,-65.00580145861124,0.04979042992655925
42,0.82,-34.159490897637696,0.0497854508835666
43,0.89,-83.34395634927368,0.04978047233847824
44,0.85,-16.710933155989206,0.04977549429124439
45,0.76,81.3484498454488,0.04977051674181527
46,0.0,10.151286528248736,0.04976553969014109
47,0.0,-0.424653878364023,0.049760563136172074
48,0.0,-28.028928711938388,0.04975558707985846
49,0.0,59.60461134100464,0.04975061152115047
50,0.0,-85.91132709609093,0.049745636459998355
51,0.0,-70.30321901546066,0.04974066189635235
52,0.0,41.74081292886446,0.04973568783016272
53,0.74,14.697533734484441,0.0497307142613797
54,0.72,-7.263886810938917,0.049725741189953564
55,0.71,-29.516573815187225,0.04972076861583457
56,0.67,-48.88180835660721,0.049715796538972984
57,0.71,-99.16082824608671,0.04971082495931909
58,0.6,-23.4160814630852,0.04970585387682316
59,0.64,42.62516603482559,0.049700883291435474
60,0.48,-21.162318703661466,0.04969591320310633
61,0.51,-0.712341933737294,0.04969094361178602
62,0.44,-43.99178108288354,0.04968597451742484
63,0.45,19.984349128926446,0.0496810059199731
64,0.38,-25.709169185173295,0.049676037819381104
65,0.36,-64.34671411376954,0.04967107021559917
66,0.38,-42.459531702367805,0.04966610310857761
67,0.45,-21.96922302445963,0.04966113649826675
68,0.44,-130.61760330546588,0.04965617038461692
69,0.0,7.715208112800481,0.049651204767578457
70,0.0,9.63662654632648,0.0496462396471017
71,0.0,3.9770032940710847,0.04964127502313699
72,0.0,38.51718160917877,0.04963631089563468
73,0.0,-54.26888600099964,0.049631347264545114
74,0.0,-4.207654406437548,0.04962638412981866
75,0.0,38.04038887744622,0.04962142149140568
76,0.0,-3.845156961270372,0.04961645934925654
77,0.38,-7.158636011702613,0.049611497703321614
78,0.27,30.944612353853945,0.04960653655355128
79,0.34,12.470451701835177,0.049601575899895924
80,0.28,19.81870845186297,0.049596615742305936
81,0.27,30.823148206839395,0.049591656080731704
82,0.32,30.847756416133752,0.04958669691512363
83,0.41,-10.976337572576323,0.04958173824543212
84,0.32,-10.20524627119745,0.049576780071607575
85,0.32,-57.80141601242366,0.04957182239360042
86,0.18,12.481829561863877,0.049566865211361055
87,0.31,19.266173532863657,0.049561908524839916
88,0.3,-0.4468560604280629,0.049556952333987436
89,0.25,34.44663407917682,0.04955199663875404
90,0.18,93.643122489111,0.04954704143909016
91,0.22,18.422940938005752,0.04954208673494625
92,0.2,23.996507932233932,0.04953713252627275
93,0.0,67.88418095740441,0.04953217881302013
94,0.0,12.569481649780315,0.04952722559513883
95,0.0,56.478482915241784,0.049522272872579313
96,0.0,-10.093584139792053,0.04951732064529206
97,0.0,99.14494343712002,0.04951236891322753
98,0.0,12.058631897584936,0.04950741767633621
99,0.0,16.205092817068742,0.04950246693456858
100,0.26,35.1695823798465,0.04949751668787512
101,0.18,30.27163497943254,0.049492566936206336
102,0.22,23.7568117364984,0.049487617679512715
103,0.27,-7.088029435932441,0.04948266891774476
104,0.19,47.04946486488485,0.049477720650852985
105,0.31,31.584331290723803,0.0494727728787879
106,0.34,10.627070149387846,0.04946782560150002
107,0.26,36.520121646245286,0.049462878818939876
108,0.27,80.16563272663865,0.049457932531057985
109,0.16,16.342618595802463,0.04945298673780488
110,0.28,-6.130095842733029,0.0494480414391311
111,0.19,-6.77258579490505,0.04944309663498719
112,0.24,-15.3860946831715,0.04943815232532369
113,0.2,41.868249402065125,0.049433208510091156
114,0.2,52.2086445976651,0.04942826518924015
115,0.16,7.612121116117579,0.04942332236272123
116,0.0,70.96477560777997,0.04941838003048495
117,0.0,-1.8883604639865463,0.0494134381924819
118,0.0,53.60897065146866,0.04940849684866266
119,0.0,36.99645031134786,0.04940355599897779
120,0.0,92.44511108476264,0.04939861564337789
121,0.0,19.228951618991115,0.049393675781813556
122,0.0,43.399440801061886,0.04938873641423538
123,0.15,93.11046588527984,0.04938379754059395
124,0.27,67.67526940813178,0.049378859160839894
125,0.35,72.1546255163609,0.049373921274923814
126,0.14,59.1933965707315,0.04936898388279632
127,0.14,67.38210951838812,0.04936404698440804
128,0.33,48.34447803857392,0.049359110579709604
129,0.23,71.12425453537814,0.049354174668651635
130,0.15,31.997338901938704,0.04934923925118477
131,0.15,14.409950959748105,0.049344304327259655
132,0.17,48.104071517754534,0.04933936989682693
133,0.12,25.906770278551715,0.049334435959837254
134,0.27,8.981178245978747,0.04932950251624127
135,0.24,80.43622904994311,0.04932456956598964
136,0.2,2.122407901140246,0.049319637109033046
137,0.07,104.21700485558341,0.049314705145322144
138,0.13,40.82941922200617,0.049309773674807614
139,0.0,50.896561689346036,0.049304842697440135
140,0.0,42.58782327372183,0.04929991221317039
141,0.0,45.43236991955922,0.04929498222194908
142,0.0,50.96715164419841,0.049290052723726885
143,0.0,29.528409365123974,0.04928512371845451
144,0.0,57.75856713643889,0.049280195206082664
145,0.0,30.367638552667845,0.049275267186562055
146,0.18,87.66347744741074,0.0492703396598434
147,0.13,9.913888129625873,0.049265412625877414
148,0.09,16.055166135478014,0.04926048608461483
149,0.09,14.431161303707235,0.04925556003600637
150,0.12,57.153589423855934,0.04925063448000277
151,0.07,45.294378564552936,0.04924570941655477
152,0.09,12.710194952918417,0.04924078484561312
153,0.06,28.890814122632115,0.049235860767128554
154,0.04,42.23906009412698,0.04923093718105184
155,0.07,33.957542917111425,0.049226014087333736
156,0.17,65.70802880660291,0.049221091485925
157,0.17,47.47795992035881,0.04921616937677641
158,0.1,38.29977543025121,0.04921124775983873
159,0.08,7.390385342521599,0.04920632663506275
160,0.05,49.39963418437512,0.049201406002399244
161,0.05,21.145895938666648,0.049196485861799005
162,0.0,65.8290827265431,0.04919156621321283
163,0.0,117.02449998180833,0.04918664705659151
164,0.0,86.96110131746723,0.04918172839188585
165,0.0,104.22679430086234,0.049176810219046664
166,0.0,53.11986207599239,0.04917189253802476
167,0.0,56.361934349035295,0.04916697534877096
168,0.0,21.09996322808041,0.04916205865123608
169,0.0,64.97329265881059,0.049157142445370956
170,0.1,27.605432389289202,0.04915222673112642
171,0.11,43.27479982993443,0.049147311508453306
172,0.09,5.290629024447668,0.04914239677730246
173,0.11,40.06911823163343,0.04913748253762473
174,0.18,79.45993067548973,0.04913256878937097
175,0.08,110.77412547749444,0.049127655532492036
176,0.3,58.97177802362727,0.04912274276693879
177,0.17,107.08464035008869,0.04911783049266209
178,0.14,27.384529158897596,0.049112918709612825
179,0.24,52.34449297087325,0.049108007417741864
180,0.31,19.113482242285368,0.04910309661700009
181,0.08,24.390525982880636,0.049098186307338386
182,0.12,38.37076884315603,0.049093276488707656
183,0.22,80.36461078119888,0.049088367161058785
184,0.2,42.23970497292813,0.04908345832434268
185,0.23,24.801046281924375,0.049078549978510244
186,0.0,36.20542811845559,0.049073642123512395
187,0.0,26.649021172330876,0.04906873475930004
188,0.0,30.428027608988476,0.04906382788582411
189,0.0,36.816066738212406,0.04905892150303553
190,0.0,15.048896061025726,0.049054015610885224
191,0.0,47.72861279014917,0.049049110209324134
192,0.0,32.147823111452986,0.0490442052983032
193,0.09,22.642677030349514,0.04903930087777337
194,0.13,64.59320750579533,0.04903439694768559
195,0.12,59.86937618840855,0.04902949350799082
196,0.12,32.03164865714303,0.04902459055864002
197,0.12,42.4116627012482,0.04901968809958416
198,0.08,60.13933313141669,0.0490147861307742
199,0.07,69.89724065356563,0.04900988465216113
200,0.04,62.825269546997866,0.04900498366369591
201,0.07,64.0003031018377,0.04900008316532954
202,0.06,76.20725463335228,0.04899518315701301
203,0.15,68.20635794878282,0.04899028363869731
204,0.16,53.61239838734867,0.04898538461033344
205,0.11,45.79722036051569,0.04898048607187241
206,0.12,37.62165920877983,0.048975588023265224
207,0.11,2.147500072082776,0.048970690464462896
208,0.16,19.47854679614237,0.04896579339541645
209,0.0,46.01681299913652,0.04896089681607691
210,0.0,26.850817541485878,0.048956000726395305
211,0.0,22.379404510554505,0.04895110512632266
212,0.0,39.66919008077068,0.04894621001581003
213,0.0,51.326925025850876,0.04894131539480845
214,0.0,33.63627977823562,0.04893642126326897
215,0.0,9.605189097403171,0.04893152762114265
216,0.09,13.990502363779964,0.04892663446838053
217,0.11,96.17104667608139,0.048921741804933694
218,0.08,29.46890623468279,0.0489168496307532
219,0.1,45.22602061194846,0.048911957945790126
220,0.09,61.164051341740524,0.048907066749995544
221,0.11,43.075687243185136,0.04890217604332055
222,0.11,40.68747271255264,0.048897285825716216
223,0.1,71.3598522521405,0.048892396097133646
224,0.15,55.23856448835693,0.04888750685752393
225,0.04,10.845005980290926,0.04888261810683818
226,0.08,61.623257103301256,0.048877729845027494
227,0.09,48.527053279229385,0.04887284207204299
228,0.09,25.305066200676166,0.04886795478783579
229,0.23,40.50204797539035,0.048863067992357005
230,0.11,26.954837062456203,0.04885818168555777
231,0.11,26.641671287897942,0.048853295867389214
232,0.0,45.53384243229881,0.04884841053780248
233,0.0,13.811607503021824,0.0488435256967487
234,0.0,33.58319261662926,0.04883864134417903
235,0.0,49.38249163125339,0.048833757480044614
236,0.0,50.17376143067843,0.04882887410429661
237,0.0,101.38267792615208,0.04882399121688618
238,0.0,42.9385687755739,0.048819108817764495
239,0.0,41.011237505067804,0.04881422690688272
240,0.13,99.37622046619386,0.04880934548419203
241,0.12,65.54025736798037,0.048804464549643614
242,0.14,57.10524794952759,0.04879958410318865
243,0.04,48.931417097092705,0.048794704144778336
244,0.14,39.17309982295535,0.04878982467436386
245,0.08,32.60162118922442,0.048784945691896425
246,0.11,7.040010415536032,0.048780067197327234
247,0.18,51.98054800716257,0.048775189190607506
248,0.09,57.55240052511061,0.048770311671688445
249,0.19,47.21738345844047,0.04876543464052128
250,0.09,40.553787969227265,0.048760558097057226
251,0.18,66.64111655973251,0.04875568204124752
252,0.25,30.150546102833776,0.0487508064730434
253,0.12,47.268160954626566,0.048745931392396094
254,0.19,8.529011055329809,0.04874105679925685
255,0.0,96.80933419424656,0.04873618269357693
256,0.0,45.96111698234485,0.04873130907530757
257,0.0,46.980154906507636,0.04872643594440004
258,0.0,42.55385393898473,0.048721563300805605
259,0.0,4.896256701589099,0.04871669114447553
260,0.0,22.601465080512728,0.04871181947536108
